City Key,City,Location,State Province Key
55498,Absecon,POINT (-74.4957076 39.4284503),30
55653,Dover,POINT (-74.5621025 40.883988),30
55744,Haddon Heights,POINT (-75.0646165 39.8773356),30
49373,Makoti,POINT (-101.8046105 47.9611214),34
49413,Munich,POINT (-98.8326307 48.669174),34
49497,Sentinel Butte,POINT (-103.8388108 46.9183469),34
49531,Tolna,POINT (-98.4401019 47.8272203),34
49568,Wimbledon,POINT (-98.4598177 47.1697143),34
51708,Argusville,POINT (-96.9345275 47.0521927),34
51796,Crary,POINT (-98.6384434 48.0708347),34
51875,Glen Ullin,POINT (-101.829877 46.8150051),34
51929,Jessie,POINT (-98.2381519 47.542218),34
52820,Greenfield,POINT (-85.7694226 39.785043),14
52836,Hanna,POINT (-86.7800207 41.4119862),14
52871,Huntingburg,POINT (-86.9549972 38.2989422),14
52916,La Paz,POINT (-86.3083403 41.4597686),14
52958,Linden,POINT (-86.9038959 40.1880944),14
52966,Long Beach,POINT (-86.8569736 41.7389287),14
53016,Mier,POINT (-85.8255386 40.5753176),14
53050,Mount Summit,POINT (-85.3846928 40.0044908),14
53088,North Crows Nest,POINT (-86.1633214 39.8658742),14
54026,Richland,POINT (-87.1689807 37.9462132),14
54069,Schererville,POINT (-87.4547605 41.4789246),14
54121,Straughn,POINT (-85.2913559 39.8089351),14
54129,Switz City,POINT (-87.053 39.035),14
55847,Brookville,POINT (-85.0127376 39.4231065),14
56014,Fortville,POINT (-85.8480354 39.9322625),14
56047,Grabill,POINT (-84.9669112 41.2108829),14
72610,Akhiok,POINT (-154.1702778 56.9455556),2
72709,Ekwok,POINT (-157.4752778 59.3497222),2
72761,Iliamna,POINT (-154.9110837 59.7567965),2
72782,King Cove,POINT (-162.3102778 55.0616667),2
72803,Kwethluk,POINT (-161.4358333 60.8122222),2
66109,Panaca,POINT (-114.3894336 37.79052),28
66172,Wells,POINT (-114.96449 41.1115888),28
66176,Yerington,POINT (-119.1629309 38.9857508),28
66458,Ashland,POINT (-89.1759026 34.832872),24
66573,Darling,POINT (-90.2742605 34.3589978),24
66610,Ellisville,POINT (-89.1956142 31.6040538),24
68100,Long Beach,POINT (-89.1528176 30.3504751),24
68190,Nicholson,POINT (-89.6936748 30.4771364),24
68273,Richland,POINT (-90.1584207 32.2390366),24
68508,Tremont,POINT (-88.2586546 34.2348253),24
68552,Wesson,POINT (-90.3975928 31.701277),24
74751,Linden,POINT (-87.8394704 35.6172917),42
74843,Obion,POINT (-89.1917353 36.2589567),42
74900,Rogersville,POINT (-83.0054423 36.407317),42
75420,Dover,POINT (-87.8383567 36.4878291),42
75450,Fairfield Glade,POINT (-84.8863395 36.0003475),42
75493,Greenback,POINT (-84.1721357 35.6611904),42
75496,Greenfield,POINT (-88.8006163 36.1533982),42
50814,Nicholson,POINT (-83.4315488 34.1139993),10
50845,Orchard Hill,POINT (-84.2113095 33.1865071),10
50920,Richland,POINT (-84.6674203 32.0879342),10
51006,Statenville,POINT (-83.0276398 30.7032675),10
51652,Waycross,POINT (-82.3540178 31.2135511),10
57493,Gum Branch,POINT (-81.7267801 31.8582642),10
57498,Hahira,POINT (-83.3726575 30.9913064),10
59913,Accomac,POINT (-75.6654845 37.7195742),46
59940,Ashland,POINT (-77.4799837 37.7590318),46
60064,Claremont,POINT (-76.9641321 37.2279264),46
61710,Raven,POINT (-81.8551195 37.0870572),46
61717,Rich Creek,POINT (-80.8225774 37.3823434),46
61720,Ridgeway,POINT (-79.8583721 36.5768047),46
61746,Sandy Level,POINT (-79.7192007 36.5687491),46
61793,Stanardsville,POINT (-78.4400099 38.2973519),46
61901,Wyndham,POINT (-77.6124884 37.6984781),46
63227,Gargatha,POINT (-75.5979836 37.8001273),46
63386,Mappsburg,POINT (-75.7635403 37.5776335),46
63420,Midland,POINT (-77.7244362 38.5995665),46
62396,Plum Branch,POINT (-82.259846 33.8487376),40
62420,Ridgeway,POINT (-80.9603643 34.3076471),40
62442,Sans Souci,POINT (-82.4240114 34.8778952),40
62508,Ware Shoals,POINT (-82.2467853 34.3984511),40
64685,Blackville,POINT (-81.2706606 33.3579297),40
64758,Dillon,POINT (-79.3711579 34.4165505),40
65187,Hardeeville,POINT (-81.0806665 32.2871413),40
65237,Lancaster,POINT (-80.7709015 34.7204257),40
65245,Lesslie,POINT (-80.9564659 34.890701),40
65272,Mauldin,POINT (-82.310119 34.77873),40
