Sale Key,City Key,Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Quantity,Unit Price,Total Excluding Tax,Tax Amount,Region
106491,48833,0,175,01/02/2019,02/02/2019,3,32791,9,13,117,17.55,Far West
107556,48833,0,188,08/02/2019,09/02/2019,3,33119,9,13,117,17.55,Far West
109144,87633,0,196,17/02/2019,18/02/2019,3,33618,9,13,117,17.55,Far West
176806,112897,0,184,01/02/2020,02/02/2020,3,54519,9,13,117,17.55,Far West
177486,108137,0,187,05/02/2020,06/02/2020,3,54729,9,13,117,17.55,Far West
181202,112381,0,196,24/02/2020,25/02/2020,3,55885,9,13,117,17.55,Far West
181839,107721,0,177,28/02/2020,29/02/2020,3,56078,9,13,117,17.55,Far West
182204,108137,0,176,29/02/2020,02/03/2020,3,56186,9,13,117,17.55,Far West
183385,72646,0,165,06/03/2020,07/03/2020,3,56550,9,13,117,17.55,Far West
183679,115533,0,191,07/03/2020,08/03/2020,3,56637,9,13,117,17.55,Far West
184260,111992,0,165,10/03/2020,11/03/2020,3,56807,9,13,117,17.55,Far West
186922,109634,0,185,22/03/2020,23/03/2020,3,57632,9,13,117,17.55,Far West
187174,66176,0,166,22/03/2020,23/03/2020,3,57707,9,13,117,17.55,Far West
187220,108881,0,166,24/03/2020,25/03/2020,3,57725,9,13,117,17.55,Far West
188100,107558,0,182,27/03/2020,28/03/2020,3,57995,9,13,117,17.55,Far West
188269,112229,0,180,27/03/2020,28/03/2020,3,58046,9,13,117,17.55,Far West
188401,108770,0,201,28/03/2020,29/03/2020,3,58088,9,13,117,17.55,Far West
194126,112381,0,185,29/04/2020,02/05/2020,3,59863,9,13,117,17.55,Far West
194975,72761,0,165,02/05/2020,03/05/2020,3,60131,9,13,117,17.55,Far West
195471,112897,0,194,06/05/2020,07/05/2020,3,60283,9,13,117,17.55,Far West
198511,108137,0,179,22/05/2020,23/05/2020,3,61232,9,13,117,17.55,Far West
,,,,,,,,0,,,,Far West
128438,48833,0,181,31/05/2019,08/06/2019,3,39555,9,13,117,17.55,Far West
133023,77092,0,177,25/06/2019,26/06/2019,3,40961,9,13,117,17.55,Far West
134131,89925,0,201,02/07/2019,03/07/2019,3,41315,9,13,117,17.55,Far West
134287,91464,0,203,03/07/2019,04/07/2019,3,41367,9,13,117,17.55,Far West
142167,47134,0,189,15/08/2019,16/08/2019,3,43791,9,13,117,17.55,Far West
144085,76936,0,185,24/08/2019,25/08/2019,3,44380,9,13,117,17.55,Far West
144335,72761,0,172,25/08/2019,26/08/2019,3,44455,9,13,117,17.55,Far West
145902,87633,0,192,01/09/2019,02/09/2019,3,44941,9,13,117,17.55,Far West
146110,41432,0,190,01/09/2019,02/09/2019,3,45004,9,13,117,17.55,Far West
146168,47134,0,181,02/09/2019,03/09/2019,3,45020,9,13,117,17.55,Far West
148691,41568,0,183,14/09/2019,15/09/2019,3,45796,9,13,117,17.55,Far West
148990,41432,0,193,15/09/2019,16/09/2019,3,45892,9,13,117,17.55,Far West
150173,41432,0,185,21/09/2019,22/09/2019,3,46258,9,13,117,17.55,Far West
150856,48937,0,191,26/09/2019,27/09/2019,3,46465,9,13,117,17.55,Far West
154394,41432,0,204,13/10/2019,14/10/2019,3,47574,9,13,117,17.55,Far West
157962,47692,0,174,30/10/2019,03/11/2019,3,48666,9,13,117,17.55,Far West
158555,76936,0,204,01/11/2019,02/11/2019,3,48847,9,13,117,17.55,Far West
159823,72894,0,185,07/11/2019,08/11/2019,3,49229,9,13,117,17.55,Far West
160053,72646,0,171,08/11/2019,09/11/2019,3,49304,9,13,117,17.55,Far West
160443,47757,0,186,10/11/2019,11/11/2019,3,49426,9,13,117,17.55,Far West
160561,89925,0,187,11/11/2019,12/11/2019,3,49464,9,13,117,17.55,Far West
162642,108137,0,201,23/11/2019,24/11/2019,3,50113,9,13,117,17.55,Far West
164688,112897,0,163,02/12/2019,03/12/2019,3,50752,9,13,117,17.55,Far West
165607,113033,0,196,07/12/2019,08/12/2019,3,51037,9,13,117,17.55,Far West
168451,107623,0,167,20/12/2019,21/12/2019,3,51923,9,13,117,17.55,Far West
171804,112897,0,192,05/01/2020,06/01/2020,3,52952,9,13,117,17.55,Far West
173920,112167,0,171,18/01/2020,19/01/2020,3,53611,9,13,117,17.55,Far West
174512,108137,0,199,19/01/2020,20/01/2020,3,53787,9,13,117,17.55,Far West
199237,108881,0,183,26/05/2020,27/05/2020,3,61453,9,13,117,17.55,Far West
200447,112229,0,163,29/05/2020,30/05/2020,3,61829,9,13,117,17.55,Far West
201482,72894,0,198,04/06/2020,05/06/2020,3,62150,9,13,117,17.55,Far West
203721,66176,0,189,17/06/2020,18/06/2020,3,62862,9,13,117,17.55,Far West
,,,,,,,,0,,,,Far West
208438,72646,0,175,15/07/2020,16/07/2020,3,64349,9,13,117,17.55,Far West
208829,72894,0,180,16/07/2020,17/07/2020,3,64471,9,13,117,17.55,Far West
208858,109634,0,192,16/07/2020,17/07/2020,3,64481,9,13,117,17.55,Far West
209703,112167,0,163,21/07/2020,22/07/2020,3,64752,9,13,117,17.55,Far West
210472,72894,0,192,24/07/2020,25/07/2020,3,64995,9,13,117,17.55,Far West
211495,72610,0,173,30/07/2020,01/08/2020,3,65317,9,13,117,17.55,Far West
219462,107607,0,182,10/09/2020,11/09/2020,3,67796,9,13,117,17.55,Far West
225843,112330,0,184,11/10/2020,12/10/2020,3,69762,9,13,117,17.55,Far West
227570,108137,0,175,19/10/2020,20/10/2020,3,70297,9,13,117,17.55,Far West
12821,48762,0,178,12/08/2017,16/08/2017,3,3935,9,13,117,17.55,Far West
22764,47134,0,203,10/10/2017,14/10/2017,3,7010,9,13,117,17.55,Far West
35084,47741,0,169,16/12/2017,18/12/2017,3,10818,9,13,117,17.55,Far West
56412,48762,0,171,25/04/2018,27/04/2018,3,17371,9,13,117,17.55,Far West
112920,44333,0,191,10/03/2019,11/03/2019,3,34775,9,13,117,17.55,Far West
124932,48851,0,173,14/05/2019,15/05/2019,3,38463,9,13,117,17.55,Far West
77479,91464,0,189,29/08/2018,04/09/2018,3,23831,9,13,117,17.55,Far West
194111,107558,0,175,29/04/2020,01/05/2020,3,59860,9,13,117,17.55,Far West
129230,47134,0,167,05/06/2019,06/06/2019,3,39804,9,13,117,17.55,Far West
131883,48851,0,176,19/06/2019,20/06/2019,3,40614,9,13,117,17.55,Far West
163971,112897,0,174,29/11/2019,30/11/2019,3,50526,9,13,117,17.55,Far West
169301,72125,0,163,22/12/2019,23/12/2019,3,52184,9,13,117,17.55,Far West
206889,108770,0,204,05/07/2020,06/07/2020,3,63859,9,13,117,17.55,Far West
212271,112229,0,187,05/08/2020,06/08/2020,3,65561,9,13,117,17.55,Far West
222891,108770,0,193,27/09/2020,28/09/2020,3,68860,9,13,117,17.55,Far West
4350,47134,0,184,19/06/2017,24/06/2017,3,1384,10,13,130,19.5,Far West
49622,87481,0,190,18/03/2018,21/03/2018,3,15295,10,13,130,19.5,Far West
55581,47692,0,200,19/04/2018,21/04/2018,3,17112,10,13,130,19.5,Far West
120918,66176,0,198,19/04/2019,20/04/2019,3,37218,10,13,130,19.5,Far West
122094,41432,0,191,30/04/2019,04/05/2019,3,37580,10,13,130,19.5,Far West
126856,91464,0,190,22/05/2019,23/05/2019,3,39055,10,13,130,19.5,Far West
63884,47757,0,204,08/06/2018,09/06/2018,3,19660,10,13,130,19.5,Far West
73903,72761,0,176,05/08/2018,06/08/2018,3,22720,10,13,130,19.5,Far West
74037,48762,0,178,08/08/2018,09/08/2018,3,22765,10,13,130,19.5,Far West
88030,47134,0,165,24/10/2018,25/10/2018,3,27059,10,13,130,19.5,Far West
182561,72894,0,169,01/03/2020,04/03/2020,3,56297,10,13,130,19.5,Far West
190597,112081,0,183,09/04/2020,10/04/2020,3,58767,10,13,130,19.5,Far West
143052,41568,0,201,18/08/2019,19/08/2019,3,44058,10,13,130,19.5,Far West
143278,87481,0,165,19/08/2019,20/08/2019,3,44128,10,13,130,19.5,Far West
,,,,,,,,0,,,,Far West
168468,112081,0,176,20/12/2019,21/12/2019,3,51929,10,13,130,19.5,Far West
174731,115533,0,165,22/01/2020,23/01/2020,3,53857,10,13,130,19.5,Far West
78,49101,0,185,23/05/2017,24/05/2017,3,36,10,13,130,19.5,Far West
1349,47692,0,166,31/05/2017,12/06/2017,3,491,10,13,130,19.5,Far West
2847,63578,0,166,08/06/2017,12/06/2017,3,935,10,13,130,19.5,Far West
3721,40971,0,184,14/06/2017,18/06/2017,3,1197,10,13,130,19.5,Far West
4044,47855,0,172,16/06/2017,19/06/2017,3,1294,10,13,130,19.5,Far West
6333,49101,0,193,30/06/2017,10/07/2017,3,1958,10,13,130,19.5,Far West
9598,41568,0,185,26/07/2017,02/08/2017,3,2952,10,13,130,19.5,Far West
13506,44333,0,204,16/08/2017,21/08/2017,3,4142,10,13,130,19.5,Far West
17220,47134,0,168,08/09/2017,12/09/2017,3,5302,10,13,130,19.5,Far West
20940,40971,0,201,30/09/2017,09/10/2017,3,6450,10,13,130,19.5,Far West
21827,48851,0,204,05/10/2017,09/10/2017,3,6718,10,13,130,19.5,Far West
22709,40971,0,197,09/10/2017,13/10/2017,3,6994,10,13,130,19.5,Far West
23902,59588,0,204,16/10/2017,20/10/2017,3,7366,10,13,130,19.5,Far West
24476,48762,0,180,20/10/2017,24/10/2017,3,7537,10,13,130,19.5,Far West
24482,41568,0,189,20/10/2017,23/10/2017,3,7539,10,13,130,19.5,Far West
25112,48937,0,173,22/10/2017,28/10/2017,3,7735,10,13,130,19.5,Far West
25646,47692,0,177,26/10/2017,02/11/2017,3,7898,10,13,130,19.5,Far West
26173,63578,0,177,28/10/2017,06/11/2017,3,8052,10,13,130,19.5,Far West
26408,72894,0,189,29/10/2017,06/11/2017,3,8128,10,13,130,19.5,Far West
32869,72761,0,193,04/12/2017,05/12/2017,3,10137,10,13,130,19.5,Far West
33335,47692,0,201,07/12/2017,08/12/2017,3,10276,10,13,130,19.5,Far West
34777,66176,0,182,15/12/2017,16/12/2017,3,10720,10,13,130,19.5,Far West
37865,72894,0,180,01/01/2018,03/01/2018,3,11690,10,13,130,19.5,Far West
38462,44333,0,168,05/01/2018,07/01/2018,3,11874,10,13,130,19.5,Far West
39620,87633,0,188,13/01/2018,15/01/2018,3,12236,10,13,130,19.5,Far West
40810,47134,0,201,21/01/2018,25/01/2018,3,12610,10,13,130,19.5,Far West
41121,48763,0,203,24/01/2018,25/01/2018,3,12706,10,13,130,19.5,Far West
43209,47692,0,166,05/02/2018,06/02/2018,3,13347,10,13,130,19.5,Far West
44826,48763,0,191,14/02/2018,15/02/2018,3,13841,10,13,130,19.5,Far West
49397,66176,0,163,16/03/2018,19/03/2018,3,15226,10,13,130,19.5,Far West
49600,77092,0,186,18/03/2018,19/03/2018,3,15289,10,13,130,19.5,Far West
50097,91464,0,182,19/03/2018,22/03/2018,3,15437,10,13,130,19.5,Far West
50378,91464,0,179,22/03/2018,23/03/2018,3,15525,10,13,130,19.5,Far West
51874,91464,0,176,28/03/2018,03/04/2018,3,15992,10,13,130,19.5,Far West
52058,48763,0,195,29/03/2018,05/04/2018,3,16049,10,13,130,19.5,Far West
52227,47741,0,187,30/03/2018,08/04/2018,3,16100,10,13,130,19.5,Far West
52992,47692,0,172,04/04/2018,06/04/2018,3,16317,10,13,130,19.5,Far West
53466,72709,0,199,06/04/2018,08/04/2018,3,16464,10,13,130,19.5,Far West
54832,48762,0,173,14/04/2018,15/04/2018,3,16879,10,13,130,19.5,Far West
56653,72709,0,175,26/04/2018,28/04/2018,3,17443,10,13,130,19.5,Far West
57042,76936,0,164,28/04/2018,04/05/2018,3,17564,10,13,130,19.5,Far West
58477,47692,0,176,09/05/2018,10/05/2018,3,18016,10,13,130,19.5,Far West
59567,87481,0,184,16/05/2018,19/05/2018,3,18349,10,13,130,19.5,Far West
60326,89925,0,197,19/05/2018,22/05/2018,3,18576,10,13,130,19.5,Far West
111905,47692,0,202,05/03/2019,06/03/2019,3,34460,10,13,130,19.5,Far West
113308,47134,0,195,14/03/2019,15/03/2019,3,34892,10,13,130,19.5,Far West
113646,66176,0,175,15/03/2019,16/03/2019,3,34998,10,13,130,19.5,Far West
114599,47134,0,180,21/03/2019,22/03/2019,3,35296,10,13,130,19.5,Far West
116216,87633,0,197,25/03/2019,27/03/2019,3,35780,10,13,130,19.5,Far West
116330,72709,0,177,25/03/2019,27/03/2019,3,35814,10,13,130,19.5,Far West
116254,47757,0,165,25/03/2019,26/03/2019,3,35791,10,13,130,19.5,Far West
117578,72610,0,186,01/04/2019,02/04/2019,3,36206,10,13,130,19.5,Far West
119050,48833,0,199,09/04/2019,10/04/2019,3,36644,10,13,130,19.5,Far West
119865,48763,0,194,12/04/2019,13/04/2019,3,36891,10,13,130,19.5,Far West
121148,76936,0,169,24/04/2019,25/04/2019,3,37294,10,13,130,19.5,Far West
121542,87481,0,170,25/04/2019,27/04/2019,3,37412,10,13,130,19.5,Far West
124365,47757,0,174,10/05/2019,11/05/2019,3,38284,10,13,130,19.5,Far West
125811,47692,0,179,17/05/2019,18/05/2019,3,38740,10,13,130,19.5,Far West
61171,48763,0,203,23/05/2018,24/05/2018,3,18831,10,13,130,19.5,Far West
63261,47692,0,163,06/06/2018,07/06/2018,3,19476,10,13,130,19.5,Far West
64422,41568,0,173,12/06/2018,15/06/2018,3,19822,10,13,130,19.5,Far West
65095,72709,0,186,15/06/2018,16/06/2018,3,20023,10,13,130,19.5,Far West
,,,,,,,,0,,,,Far West
66121,66176,0,170,20/06/2018,22/06/2018,3,20339,10,13,130,19.5,Far West
66212,41432,0,164,21/06/2018,23/06/2018,3,20372,10,13,130,19.5,Far West
66379,48762,0,171,22/06/2018,23/06/2018,3,20423,10,13,130,19.5,Far West
66439,87633,0,204,22/06/2018,24/06/2018,3,20442,10,13,130,19.5,Far West
66873,47134,0,187,26/06/2018,29/06/2018,3,20579,10,13,130,19.5,Far West
70218,41568,0,190,14/07/2018,16/07/2018,3,21619,10,13,130,19.5,Far West
72433,47134,0,187,28/07/2018,04/08/2018,3,22285,10,13,130,19.5,Far West
73604,48937,0,197,04/08/2018,05/08/2018,3,22637,10,13,130,19.5,Far West
73897,87633,0,195,05/08/2018,06/08/2018,3,22719,10,13,130,19.5,Far West
74033,48851,0,174,08/08/2018,09/08/2018,3,22764,10,13,130,19.5,Far West
76159,77092,0,176,20/08/2018,21/08/2018,3,23412,10,13,130,19.5,Far West
76285,72646,0,171,22/08/2018,26/08/2018,3,23457,10,13,130,19.5,Far West
76940,72894,0,164,25/08/2018,29/08/2018,3,23663,10,13,130,19.5,Far West
77863,41432,0,187,31/08/2018,09/09/2018,3,23948,10,13,130,19.5,Far West
80350,76936,0,188,14/09/2018,17/09/2018,3,24707,10,13,130,19.5,Far West
83228,72125,0,204,29/09/2018,05/10/2018,3,25583,10,13,130,19.5,Far West
85704,66176,0,189,12/10/2018,14/10/2018,3,26336,10,13,130,19.5,Far West
85724,72646,0,166,12/10/2018,15/10/2018,3,26344,10,13,130,19.5,Far West
87280,47757,0,193,21/10/2018,23/10/2018,3,26829,10,13,130,19.5,Far West
87876,72894,0,168,24/10/2018,27/10/2018,3,27013,10,13,130,19.5,Far West
90609,44333,0,171,04/11/2018,05/11/2018,3,27859,10,13,130,19.5,Far West
,,,,,,,,0,,,,Far West
94532,47757,0,188,26/11/2018,29/11/2018,3,29074,10,13,130,19.5,Far West
95158,48762,0,166,30/11/2018,04/12/2018,3,29265,10,13,130,19.5,Far West
95178,47757,0,183,30/11/2018,05/12/2018,3,29270,10,13,130,19.5,Far West
95429,77092,0,176,01/12/2018,08/12/2018,3,29352,10,13,130,19.5,Far West
95703,72646,0,168,03/12/2018,04/12/2018,3,29436,10,13,130,19.5,Far West
95896,72761,0,172,04/12/2018,05/12/2018,3,29491,10,13,130,19.5,Far West
98131,72125,0,174,15/12/2018,16/12/2018,3,30186,10,13,130,19.5,Far West
101463,47757,0,178,02/01/2019,03/01/2019,3,31221,10,13,130,19.5,Far West
101883,77092,0,183,04/01/2019,05/01/2019,3,31354,10,13,130,19.5,Far West
102325,48763,0,194,06/01/2019,07/01/2019,3,31492,10,13,130,19.5,Far West
103899,48762,0,203,16/01/2019,17/01/2019,3,31991,10,13,130,19.5,Far West
104191,48762,0,170,18/01/2019,19/01/2019,3,32084,10,13,130,19.5,Far West
106271,41568,0,164,31/01/2019,08/02/2019,3,32722,10,13,130,19.5,Far West
106396,87633,0,203,01/02/2019,02/02/2019,3,32762,10,13,130,19.5,Far West
108528,47741,0,203,14/02/2019,15/02/2019,3,33422,10,13,130,19.5,Far West
109540,87481,0,201,18/02/2019,19/02/2019,3,33736,10,13,130,19.5,Far West
176213,113033,0,173,30/01/2020,02/02/2020,3,54336,10,13,130,19.5,Far West
176416,72894,0,203,30/01/2020,02/02/2020,3,54395,10,13,130,19.5,Far West
177167,72761,0,180,02/02/2020,03/02/2020,3,54630,10,13,130,19.5,Far West
179464,108294,0,183,14/02/2020,15/02/2020,3,55345,10,13,130,19.5,Far West
180294,108881,0,179,19/02/2020,20/02/2020,3,55599,10,13,130,19.5,Far West
182368,72709,0,196,01/03/2020,04/03/2020,3,56240,10,13,130,19.5,Far West
183069,111992,0,187,05/03/2020,06/03/2020,3,56452,10,13,130,19.5,Far West
184265,66176,0,204,10/03/2020,11/03/2020,3,56808,10,13,130,19.5,Far West
185559,107607,0,175,15/03/2020,16/03/2020,3,57209,10,13,130,19.5,Far West
187221,108881,0,170,24/03/2020,25/03/2020,3,57725,10,13,130,19.5,Far West
187528,108294,0,197,25/03/2020,26/03/2020,3,57818,10,13,130,19.5,Far West
188788,72894,0,191,31/03/2020,04/04/2020,3,58212,10,13,130,19.5,Far West
191489,111992,0,201,14/04/2020,15/04/2020,3,59047,10,13,130,19.5,Far West
192223,72610,0,202,16/04/2020,17/04/2020,3,59262,10,13,130,19.5,Far West
193941,107721,0,171,27/04/2020,28/04/2020,3,59804,10,13,130,19.5,Far West
194315,112081,0,176,30/04/2020,03/05/2020,3,59922,10,13,130,19.5,Far West
194609,72761,0,188,01/05/2020,07/05/2020,3,60010,10,13,130,19.5,Far West
194734,112897,0,181,01/05/2020,06/05/2020,3,60050,10,13,130,19.5,Far West
196453,115533,0,180,10/05/2020,11/05/2020,3,60580,10,13,130,19.5,Far West
128586,41568,0,188,01/06/2019,02/06/2019,3,39601,10,13,130,19.5,Far West
128830,77092,0,169,04/06/2019,05/06/2019,3,39681,10,13,130,19.5,Far West
,,,,,,,,0,,,,Far West
128977,47692,0,179,04/06/2019,05/06/2019,3,39725,10,13,130,19.5,Far West
129067,48851,0,183,05/06/2019,06/06/2019,3,39755,10,13,130,19.5,Far West
132787,72646,0,200,25/06/2019,26/06/2019,3,40891,10,13,130,19.5,Far West
135264,41432,0,169,08/07/2019,09/07/2019,3,41661,10,13,130,19.5,Far West
135391,66176,0,186,09/07/2019,10/07/2019,3,41705,10,13,130,19.5,Far West
136121,72125,0,198,12/07/2019,13/07/2019,3,41923,10,13,130,19.5,Far West
137439,72709,0,169,18/07/2019,19/07/2019,3,42327,10,13,130,19.5,Far West
138294,91464,0,163,25/07/2019,27/07/2019,3,42590,10,13,130,19.5,Far West
139080,72894,0,191,29/07/2019,02/08/2019,3,42831,10,13,130,19.5,Far West
140784,72761,0,192,07/08/2019,08/08/2019,3,43367,10,13,130,19.5,Far West
,,,,,,,,0,,,,Far West
142120,44333,0,197,14/08/2019,15/08/2019,3,43777,10,13,130,19.5,Far West
142808,41432,0,179,16/08/2019,17/08/2019,3,43977,10,13,130,19.5,Far West
143347,47757,0,200,19/08/2019,20/08/2019,3,44148,10,13,130,19.5,Far West
143630,72125,0,177,21/08/2019,22/08/2019,3,44233,10,13,130,19.5,Far West
143744,66176,0,183,22/08/2019,23/08/2019,3,44270,10,13,130,19.5,Far West
144012,87481,0,181,24/08/2019,25/08/2019,3,44357,10,13,130,19.5,Far West
144846,47134,0,197,28/08/2019,01/09/2019,3,44612,10,13,130,19.5,Far West
152646,48937,0,186,05/10/2019,06/10/2019,3,47022,10,13,130,19.5,Far West
153144,41432,0,176,07/10/2019,08/10/2019,3,47182,10,13,130,19.5,Far West
154106,47692,0,187,12/10/2019,13/10/2019,3,47476,10,13,130,19.5,Far West
154884,47134,0,183,17/10/2019,18/10/2019,3,47727,10,13,130,19.5,Far West
155678,47855,0,197,19/10/2019,20/10/2019,3,47965,10,13,130,19.5,Far West
156128,48937,0,199,21/10/2019,22/10/2019,3,48102,10,13,130,19.5,Far West
156762,72610,0,204,24/10/2019,25/10/2019,3,48297,10,13,130,19.5,Far West
,,,,,,,,0,,,,Far West
162235,47855,0,202,20/11/2019,21/11/2019,3,49983,10,13,130,19.5,Far West
164686,112897,0,172,02/12/2019,03/12/2019,3,50752,10,13,130,19.5,Far West
172690,113033,0,182,11/01/2020,12/01/2020,3,53231,10,13,130,19.5,Far West
174953,112063,0,195,24/01/2020,25/01/2020,3,53934,10,13,130,19.5,Far West
200896,107721,0,189,31/05/2020,05/06/2020,3,61969,10,13,130,19.5,Far West
202406,72709,0,170,09/06/2020,10/06/2020,3,62434,10,13,130,19.5,Far West
204024,112063,0,176,18/06/2020,19/06/2020,3,62954,10,13,130,19.5,Far West
204545,112167,0,174,20/06/2020,21/06/2020,3,63111,10,13,130,19.5,Far West
205768,112167,0,166,28/06/2020,30/06/2020,3,63499,10,13,130,19.5,Far West
,,,,,,,,0,,,,Far West
213747,109634,0,202,13/08/2020,14/08/2020,3,66019,10,13,130,19.5,Far West
,,,,,,,,0,,,,Far West
214270,111993,0,170,14/08/2020,15/08/2020,3,66171,10,13,130,19.5,Far West
215953,112897,0,181,22/08/2020,23/08/2020,3,66695,10,13,130,19.5,Far West
216707,112063,0,185,28/08/2020,29/08/2020,3,66934,10,13,130,19.5,Far West
222218,108137,0,169,25/09/2020,26/09/2020,3,68659,10,13,130,19.5,Far West
226100,108294,0,204,12/10/2020,13/10/2020,3,69836,10,13,130,19.5,Far West
227346,72610,0,166,19/10/2020,20/10/2020,3,70228,10,13,130,19.5,Far West
,,,,,,,,0,,,,Far West
227841,111993,0,190,22/10/2020,23/10/2020,3,70385,10,13,130,19.5,Far West
2843,66176,0,172,08/06/2017,10/06/2017,3,934,4,13,52,7.8,Far West
3212,48762,0,204,10/06/2017,11/06/2017,3,1041,4,13,52,7.8,Far West
3881,47757,0,179,16/06/2017,18/06/2017,3,1245,4,13,52,7.8,Far West
4404,72709,0,189,19/06/2017,22/06/2017,3,1399,4,13,52,7.8,Far West
4405,72709,0,196,19/06/2017,22/06/2017,3,1399,4,13,52,7.8,Far West
,,,,,,,,0,,,,Far West
8119,72709,0,179,14/07/2017,17/07/2017,3,2502,4,13,52,7.8,Far West
8422,40971,0,185,17/07/2017,20/07/2017,3,2596,4,13,52,7.8,Far West
8589,47757,0,179,18/07/2017,23/07/2017,3,2651,4,13,52,7.8,Far West
9303,47692,0,173,24/07/2017,27/07/2017,3,2864,4,13,52,7.8,Far West
9975,47855,0,165,28/07/2017,05/08/2017,3,3066,4,13,52,7.8,Far West
14604,72709,0,201,24/08/2017,29/08/2017,3,4490,4,13,52,7.8,Far West
14826,66176,0,170,25/08/2017,28/08/2017,3,4555,4,13,52,7.8,Far West
19009,47757,0,201,18/09/2017,20/09/2017,3,5857,4,13,52,7.8,Far West
20100,49101,0,171,25/09/2017,29/09/2017,3,6188,4,13,52,7.8,Far West
25124,41432,0,170,22/10/2017,25/10/2017,3,7738,4,13,52,7.8,Far West
27829,48937,0,195,08/11/2017,11/11/2017,3,8584,4,13,52,7.8,Far West
28478,72709,0,203,11/11/2017,13/11/2017,3,8777,4,13,52,7.8,Far West
28706,47855,0,186,11/11/2017,16/11/2017,3,8842,4,13,52,7.8,Far West
30196,47855,0,173,19/11/2017,21/11/2017,3,9299,4,13,52,7.8,Far West
32026,41432,0,177,01/12/2017,09/12/2017,3,9872,4,13,52,7.8,Far West
32028,41432,0,168,01/12/2017,09/12/2017,3,9872,4,13,52,7.8,Far West
34203,72709,0,166,11/12/2017,12/12/2017,3,10542,4,13,52,7.8,Far West
37070,44333,0,184,27/12/2017,01/01/2018,3,11433,4,13,52,7.8,Far West
37457,72610,0,174,30/12/2017,08/01/2018,3,11556,4,13,52,7.8,Far West
37902,47855,0,164,01/01/2018,03/01/2018,3,11701,4,13,52,7.8,Far West
44851,91464,0,198,14/02/2018,15/02/2018,3,13848,4,13,52,7.8,Far West
44719,72125,0,182,14/02/2018,15/02/2018,3,13808,4,13,52,7.8,Far West
51631,48763,0,198,27/03/2018,02/04/2018,3,15919,4,13,52,7.8,Far West
51865,48762,0,184,28/03/2018,02/04/2018,3,15990,4,13,52,7.8,Far West
,,,,,,,,0,,,,Far West
52329,47855,0,174,30/03/2018,08/04/2018,3,16128,4,13,52,7.8,Far West
57346,72646,0,173,01/05/2018,09/05/2018,3,17658,4,13,52,7.8,Far West
57515,41568,0,201,01/05/2018,10/05/2018,3,17710,4,13,52,7.8,Far West
57870,91464,0,166,04/05/2018,05/05/2018,3,17823,4,13,52,7.8,Far West
59527,48763,0,191,16/05/2018,17/05/2018,3,18339,4,13,52,7.8,Far West
59953,47757,0,170,17/05/2018,19/05/2018,3,18463,4,13,52,7.8,Far West
60348,72610,0,187,19/05/2018,20/05/2018,3,18582,4,13,52,7.8,Far West
111765,47741,0,173,04/03/2019,05/03/2019,3,34420,4,13,52,7.8,Far West
111898,41432,0,186,05/03/2019,06/03/2019,3,34459,4,13,52,7.8,Far West
113604,77092,0,181,15/03/2019,16/03/2019,3,34986,4,13,52,7.8,Far West
113648,66176,0,195,15/03/2019,16/03/2019,3,34998,4,13,52,7.8,Far West
